,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Azim,Elev,TkBB(K), 22.235, 23.035, 23.835, 26.235, 30.000, 51.250, 52.280, 53.850, 54.940, 56.660, 57.290, 58.800
2010/04/01,11,277.54,14.72,793.6,254.7,N,0.0,90.0,286.14,10.820967741935483,9.446129032258064,8.045806451612904,6.070322580645161,9.085806451612903,71.01709677419356,103.34774193548387,209.60096774193545,261.72709677419357,272.18774193548387,273.0870967741935,273.85193548387093
2010/04/02,11,282.69,26.27,793.4,255.8,N,0.0,90.0,292.37,17.008387096774193,15.221612903225807,12.343870967741935,8.154838709677419,10.794838709677418,71.73645161290322,104.35548387096773,212.43064516129033,266.44548387096773,278.1648387096774,279.2648387096774,280.0677419354838
2010/04/03,11,284.99,19.59,793.4,270.2,N,0.0,90.0,293.59,20.41516129032258,18.219354838709677,14.596129032258066,9.582903225806453,11.76741935483871,73.72580645161291,106.16290322580645,213.64032258064515,267.1474193548387,278.7287096774194,279.768064516129,280.65096774193546
2010/04/04,11,286.52,14.2,793.3,263.0,N,0.0,90.0,295.83,15.811290322580643,13.85032258064516,11.242258064516129,7.72032258064516,10.180967741935483,70.8283870967742,104.71903225806452,214.9364516129032,269.5164516129032,281.1225806451613,282.24709677419355,282.9712903225806
2010/04/05,11,280.3,12.73,794.8,259.1,N,0.0,90.0,289.58,15.036774193548386,12.987741935483871,10.284516129032259,7.337741935483871,9.744193548387095,72.0674193548387,104.82483870967741,212.2916129032258,264.2548387096774,274.87612903225806,275.7267741935484,276.5412903225806
2010/04/06,11,282.55,19.18,794.0,259.5,N,0.0,90.0,291.4,16.04032258064516,14.193870967741935,11.421290322580646,7.820322580645161,10.347741935483871,72.21000000000001,105.23709677419355,213.43516129032255,266.2222580645161,277.0970967741936,278.27064516129036,279.1893548387096
2010/04/07,11,282.05,54.47,793.5,260.8,N,0.0,90.0,290.96,17.37451612903226,15.798709677419355,13.048064516129031,8.65774193548387,11.078387096774193,72.82806451612902,105.47709677419354,213.66935483870967,267.03709677419357,278.00290322580645,278.59903225806454,279.4074193548387
2010/04/08,11,289.83,15.51,793.3,273.1,N,0.0,90.0,297.19,17.30225806451613,15.25967741935484,11.931935483870966,7.966129032258064,10.15258064516129,69.87322580645161,104.24612903225807,216.22322580645164,272.28354838709674,284.2583870967742,285.2774193548387,286.2648387096774
2010/04/09,,,,,,,,,,,,,,,,,,,,,
2010/04/10,11,285.27,45.36,793.4,269.7,N,0.0,90.0,292.72,19.76064516129032,17.628709677419355,14.241935483870966,9.222903225806451,10.389032258064518,71.56483870967742,105.14612903225807,215.92193548387095,271.0032258064516,281.6712903225806,282.12290322580645,282.7887096774193
